2025-07-21 15:12:21,937 - src.trackrealties.api.main - INFO - Starting up TrackRealties AI API...
2025-07-21 15:13:59,904 - neo4j.notifications - WARNING - Received notification from DBMS server: {severity: WARNING} {code: Neo.ClientNotification.Statement.UnknownPropertyKeyWarning} {category: UNRECOGNIZED} {title: The provided property key is not in the database} {description: One of the property names in your query is not available in the database, make sure you didn't misspell it or that the label is available when you run this statement in your application (the missing property name is: id)} {position: line: 5, column: 33, offset: 121} for query: '\n        MATCH (e)\n        WHERE e.name IN $entities\n        MATCH (e)-[*1..2]-(related)\n        RETURN coalesce(related.id, "default-id") AS id, \n               coalesce(related.content, "No Content") AS content, \n               "graph_fact" as result_type,\n               coalesce(related.title, "No Title") as title,\n               coalesce(related.source, "No Source") as source,\n               0.5 AS score\n        LIMIT $limit\n        '
2025-07-21 15:13:59,905 - neo4j.notifications - WARNING - Received notification from DBMS server: {severity: WARNING} {code: Neo.ClientNotification.Statement.UnknownPropertyKeyWarning} {category: UNRECOGNIZED} {title: The provided property key is not in the database} {description: One of the property names in your query is not available in the database, make sure you didn't misspell it or that the label is available when you run this statement in your application (the missing property name is: title)} {position: line: 8, column: 33, offset: 291} for query: '\n        MATCH (e)\n        WHERE e.name IN $entities\n        MATCH (e)-[*1..2]-(related)\n        RETURN coalesce(related.id, "default-id") AS id, \n               coalesce(related.content, "No Content") AS content, \n               "graph_fact" as result_type,\n               coalesce(related.title, "No Title") as title,\n               coalesce(related.source, "No Source") as source,\n               0.5 AS score\n        LIMIT $limit\n        '
2025-07-21 15:14:01,469 - src.trackrealties.rag.search - INFO - Hybrid search for: Hello, agent!
2025-07-21 15:14:01,469 - src.trackrealties.rag.pipeline - INFO - Search results: [SearchResult(result_id='default-id', result_type='graph_fact', title='No Title', content='Los Angeles County, CA Market Report (county)\nDate: 2025-06-23 00:00:00\n\nKey Metrics:\n• Median Price: $922,500.00\n• Inventory Count: 17,109.0\n• Sales Volume: 970.0\n• Days on Market: 42.0\n• Months Supply: 17.64\n• Price per Sq Ft: $594.10\n\nSource: redfin\nLast Updated: 2025-07-02 13:35:24.651', relevance_score=0.5, similarity_score=None, source='redfin', source_url=None, metadata={}, created_at=None, last_updated=None)]
2025-07-21 15:14:01,470 - src.trackrealties.rag.validation - INFO - Validating response
2025-07-21 15:14:01,470 - src.trackrealties.rag.validation - INFO - Detecting hallucinations in response
2025-07-21 15:15:49,322 - src.trackrealties.api.main - INFO - Shutting down TrackRealties AI API...
2025-07-21 15:15:49,557 - src.trackrealties.core.database - INFO - Database connection pool closed
2025-07-21 15:15:49,825 - src.trackrealties.core.graph - INFO - Neo4j driver closed.
2025-07-21 15:15:49,826 - src.trackrealties.api.main - INFO - Connections closed.
2025-07-21 15:15:53,130 - src.trackrealties.api.main - INFO - Starting up TrackRealties AI API...
2025-07-21 15:15:57,164 - src.trackrealties.core.database - INFO - Database connection pool initialized
2025-07-21 15:15:57,869 - src.trackrealties.core.database - INFO - Database connection successful.
2025-07-21 15:15:57,870 - src.trackrealties.core.graph - INFO - Neo4j driver initialized.
2025-07-21 15:15:57,870 - src.trackrealties.core.graph - INFO - Testing Neo4j connection...
2025-07-21 15:16:00,518 - src.trackrealties.core.graph - INFO - Neo4j connection test successful.
2025-07-21 15:16:00,518 - src.trackrealties.api.main - INFO - TrackRealties AI API startup complete.
2025-07-21 15:16:18,942 - src.trackrealties.api.main - INFO - Shutting down TrackRealties AI API...
2025-07-21 15:16:19,185 - src.trackrealties.core.database - INFO - Database connection pool closed
2025-07-21 15:16:19,323 - src.trackrealties.core.graph - INFO - Neo4j driver closed.
2025-07-21 15:16:19,323 - src.trackrealties.api.main - INFO - Connections closed.
2025-07-21 15:16:22,547 - src.trackrealties.api.main - INFO - Starting up TrackRealties AI API...
2025-07-21 15:16:25,506 - src.trackrealties.core.database - INFO - Database connection pool initialized
2025-07-21 15:16:26,247 - src.trackrealties.core.database - INFO - Database connection successful.
2025-07-21 15:16:26,248 - src.trackrealties.core.graph - INFO - Neo4j driver initialized.
2025-07-21 15:16:26,249 - src.trackrealties.core.graph - INFO - Testing Neo4j connection...
2025-07-21 15:16:28,710 - src.trackrealties.core.graph - INFO - Neo4j connection test successful.
2025-07-21 15:16:28,710 - src.trackrealties.api.main - INFO - TrackRealties AI API startup complete.
2025-07-21 15:16:38,303 - src.trackrealties.api.main - INFO - Shutting down TrackRealties AI API...
2025-07-21 15:16:38,550 - src.trackrealties.core.database - INFO - Database connection pool closed
2025-07-21 15:16:38,709 - src.trackrealties.core.graph - INFO - Neo4j driver closed.
2025-07-21 15:16:38,709 - src.trackrealties.api.main - INFO - Connections closed.
2025-07-21 15:16:41,981 - src.trackrealties.api.main - INFO - Starting up TrackRealties AI API...
2025-07-21 15:16:45,046 - src.trackrealties.core.database - INFO - Database connection pool initialized
2025-07-21 15:16:45,673 - src.trackrealties.core.database - INFO - Database connection successful.
2025-07-21 15:16:45,674 - src.trackrealties.core.graph - INFO - Neo4j driver initialized.
2025-07-21 15:16:45,675 - src.trackrealties.core.graph - INFO - Testing Neo4j connection...
2025-07-21 15:16:47,882 - src.trackrealties.core.graph - INFO - Neo4j connection test successful.
2025-07-21 15:16:47,882 - src.trackrealties.api.main - INFO - TrackRealties AI API startup complete.
2025-07-21 15:16:48,773 - src.trackrealties.agents.context - INFO - Initialized ContextManager
2025-07-21 15:16:49,399 - src.trackrealties.agents.context - INFO - Created new context for session 2aee780c-dc52-4dda-acb3-3fcc82dc13a5
2025-07-21 15:16:49,399 - src.trackrealties.rag.entity_extractor - INFO - Entity extractor initialized.
2025-07-21 15:16:49,399 - src.trackrealties.rag.entity_extractor - INFO - Extracting entities from: Hello, developer agent!
2025-07-21 15:16:49,400 - src.trackrealties.rag.pipeline - INFO - Extracted entities: [{'name': 'Los Angeles County, CA', 'type': 'LOCATION'}, {'name': 'Dallas, TX', 'type': 'LOCATION'}]
2025-07-21 15:16:49,400 - src.trackrealties.rag.pipeline - INFO - Search filters: {}
2025-07-21 15:16:49,825 - src.trackrealties.rag.embedders - INFO - Initialized OpenAI embedder with model: text-embedding-3-small
2025-07-21 15:16:49,825 - src.trackrealties.rag.search - INFO - Vector search initialized
2025-07-21 15:16:49,826 - src.trackrealties.core.graph - INFO - Neo4j driver initialized.
2025-07-21 15:16:49,826 - src.trackrealties.rag.entity_extractor - INFO - Entity extractor initialized.
2025-07-21 15:16:49,826 - src.trackrealties.rag.search - INFO - Graph search initialized
2025-07-21 15:16:49,827 - src.trackrealties.rag.search - INFO - Hybrid search initialized
2025-07-21 15:16:50,129 - src.trackrealties.rag.entity_extractor - INFO - Extracting entities from: Hello, developer agent!
2025-07-21 15:16:51,467 - httpx - INFO - HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2025-07-21 15:16:52,222 - neo4j.notifications - WARNING - Received notification from DBMS server: {severity: WARNING} {code: Neo.ClientNotification.Statement.UnknownPropertyKeyWarning} {category: UNRECOGNIZED} {title: The provided property key is not in the database} {description: One of the property names in your query is not available in the database, make sure you didn't misspell it or that the label is available when you run this statement in your application (the missing property name is: id)} {position: line: 5, column: 33, offset: 121} for query: '\n        MATCH (e)\n        WHERE e.name IN $entities\n        MATCH (e)-[*1..2]-(related)\n        RETURN coalesce(related.id, "default-id") AS id, \n               coalesce(related.content, "No Content") AS content, \n               "graph_fact" as result_type,\n               coalesce(related.title, "No Title") as title,\n               coalesce(related.source, "No Source") as source,\n               0.5 AS score\n        LIMIT $limit\n        '
2025-07-21 15:16:52,223 - neo4j.notifications - WARNING - Received notification from DBMS server: {severity: WARNING} {code: Neo.ClientNotification.Statement.UnknownPropertyKeyWarning} {category: UNRECOGNIZED} {title: The provided property key is not in the database} {description: One of the property names in your query is not available in the database, make sure you didn't misspell it or that the label is available when you run this statement in your application (the missing property name is: title)} {position: line: 8, column: 33, offset: 291} for query: '\n        MATCH (e)\n        WHERE e.name IN $entities\n        MATCH (e)-[*1..2]-(related)\n        RETURN coalesce(related.id, "default-id") AS id, \n               coalesce(related.content, "No Content") AS content, \n               "graph_fact" as result_type,\n               coalesce(related.title, "No Title") as title,\n               coalesce(related.source, "No Source") as source,\n               0.5 AS score\n        LIMIT $limit\n        '
2025-07-21 15:16:54,303 - src.trackrealties.rag.search - INFO - Hybrid search for: Hello, developer agent!
2025-07-21 15:16:54,303 - src.trackrealties.rag.pipeline - INFO - Search results: [SearchResult(result_id='default-id', result_type='graph_fact', title='No Title', content='Los Angeles County, CA Market Report (county)\nDate: 2025-06-23 00:00:00\n\nKey Metrics:\n• Median Price: $922,500.00\n• Inventory Count: 17,109.0\n• Sales Volume: 970.0\n• Days on Market: 42.0\n• Months Supply: 17.64\n• Price per Sq Ft: $594.10\n\nSource: redfin\nLast Updated: 2025-07-02 13:35:24.651', relevance_score=0.5, similarity_score=None, source='redfin', source_url=None, metadata={}, created_at=None, last_updated=None)]
2025-07-21 15:16:54,303 - src.trackrealties.rag.validation - INFO - Validating response
2025-07-21 15:16:54,304 - src.trackrealties.rag.validation - INFO - Detecting hallucinations in response
2025-07-21 15:18:45,516 - src.trackrealties.api.main - INFO - Shutting down TrackRealties AI API...
2025-07-21 15:18:45,744 - src.trackrealties.core.database - INFO - Database connection pool closed
2025-07-21 15:18:46,044 - src.trackrealties.core.graph - INFO - Neo4j driver closed.
2025-07-21 15:18:46,044 - src.trackrealties.api.main - INFO - Connections closed.
2025-07-21 15:31:24,086 - src.trackrealties.api.main - INFO - Starting up TrackRealties AI API...
2025-07-21 15:31:28,077 - src.trackrealties.core.database - INFO - Database connection pool initialized
2025-07-21 15:31:28,875 - src.trackrealties.core.database - INFO - Database connection successful.
2025-07-21 15:31:28,875 - src.trackrealties.core.graph - INFO - Neo4j driver initialized.
2025-07-21 15:31:28,876 - src.trackrealties.core.graph - INFO - Testing Neo4j connection...
2025-07-21 15:31:31,393 - src.trackrealties.core.graph - INFO - Neo4j connection test successful.
2025-07-21 15:31:31,394 - src.trackrealties.api.main - INFO - TrackRealties AI API startup complete.
2025-07-21 15:34:48,380 - src.trackrealties.api.main - INFO - Shutting down TrackRealties AI API...
2025-07-21 15:34:48,666 - src.trackrealties.core.database - INFO - Database connection pool closed
2025-07-21 15:34:48,841 - src.trackrealties.core.graph - INFO - Neo4j driver closed.
2025-07-21 15:34:48,842 - src.trackrealties.api.main - INFO - Connections closed.
2025-07-21 15:34:52,250 - src.trackrealties.api.main - INFO - Starting up TrackRealties AI API...
2025-07-21 15:34:55,868 - src.trackrealties.core.database - INFO - Database connection pool initialized
2025-07-21 15:34:56,599 - src.trackrealties.core.database - INFO - Database connection successful.
2025-07-21 15:34:56,599 - src.trackrealties.core.graph - INFO - Neo4j driver initialized.
2025-07-21 15:34:56,600 - src.trackrealties.core.graph - INFO - Testing Neo4j connection...
2025-07-21 15:34:59,565 - src.trackrealties.core.graph - INFO - Neo4j connection test successful.
2025-07-21 15:34:59,565 - src.trackrealties.api.main - INFO - TrackRealties AI API startup complete.
2025-07-21 15:35:20,383 - src.trackrealties.api.main - INFO - Shutting down TrackRealties AI API...
2025-07-21 15:35:20,611 - src.trackrealties.core.database - INFO - Database connection pool closed
2025-07-21 15:35:20,759 - src.trackrealties.core.graph - INFO - Neo4j driver closed.
2025-07-21 15:35:20,760 - src.trackrealties.api.main - INFO - Connections closed.
2025-07-21 15:35:24,001 - src.trackrealties.api.main - INFO - Starting up TrackRealties AI API...
2025-07-21 15:35:26,989 - src.trackrealties.core.database - INFO - Database connection pool initialized
2025-07-21 15:35:27,689 - src.trackrealties.core.database - INFO - Database connection successful.
2025-07-21 15:35:27,690 - src.trackrealties.core.graph - INFO - Neo4j driver initialized.
2025-07-21 15:35:27,690 - src.trackrealties.core.graph - INFO - Testing Neo4j connection...
2025-07-21 15:35:29,977 - src.trackrealties.core.graph - INFO - Neo4j connection test successful.
2025-07-21 15:35:29,977 - src.trackrealties.api.main - INFO - TrackRealties AI API startup complete.
2025-07-21 15:37:01,412 - src.trackrealties.api.main - INFO - Shutting down TrackRealties AI API...
2025-07-21 15:37:01,634 - src.trackrealties.core.database - INFO - Database connection pool closed
2025-07-21 15:37:01,769 - src.trackrealties.core.graph - INFO - Neo4j driver closed.
2025-07-21 15:37:01,769 - src.trackrealties.api.main - INFO - Connections closed.
2025-07-21 15:37:05,298 - src.trackrealties.api.main - INFO - Starting up TrackRealties AI API...
2025-07-21 15:37:08,227 - src.trackrealties.core.database - INFO - Database connection pool initialized
2025-07-21 15:37:08,877 - src.trackrealties.core.database - INFO - Database connection successful.
2025-07-21 15:37:08,878 - src.trackrealties.core.graph - INFO - Neo4j driver initialized.
2025-07-21 15:37:08,878 - src.trackrealties.core.graph - INFO - Testing Neo4j connection...
2025-07-21 15:37:11,426 - src.trackrealties.core.graph - INFO - Neo4j connection test successful.
2025-07-21 15:37:11,426 - src.trackrealties.api.main - INFO - TrackRealties AI API startup complete.
2025-07-21 15:37:52,438 - src.trackrealties.api.main - INFO - Shutting down TrackRealties AI API...
2025-07-21 15:37:52,673 - src.trackrealties.core.database - INFO - Database connection pool closed
2025-07-21 15:37:52,806 - src.trackrealties.core.graph - INFO - Neo4j driver closed.
2025-07-21 15:37:52,806 - src.trackrealties.api.main - INFO - Connections closed.
2025-07-21 15:37:56,067 - src.trackrealties.api.main - INFO - Starting up TrackRealties AI API...
2025-07-21 15:37:59,083 - src.trackrealties.core.database - INFO - Database connection pool initialized
2025-07-21 15:37:59,777 - src.trackrealties.core.database - INFO - Database connection successful.
2025-07-21 15:37:59,778 - src.trackrealties.core.graph - INFO - Neo4j driver initialized.
2025-07-21 15:37:59,778 - src.trackrealties.core.graph - INFO - Testing Neo4j connection...
2025-07-21 15:38:02,127 - src.trackrealties.core.graph - INFO - Neo4j connection test successful.
2025-07-21 15:38:02,127 - src.trackrealties.api.main - INFO - TrackRealties AI API startup complete.
2025-07-21 15:39:35,573 - src.trackrealties.api.main - INFO - Shutting down TrackRealties AI API...
2025-07-21 15:39:35,811 - src.trackrealties.core.database - INFO - Database connection pool closed
2025-07-21 15:39:35,960 - src.trackrealties.core.graph - INFO - Neo4j driver closed.
2025-07-21 15:39:35,960 - src.trackrealties.api.main - INFO - Connections closed.
2025-07-21 15:39:39,351 - src.trackrealties.api.main - INFO - Starting up TrackRealties AI API...
2025-07-21 15:39:42,384 - src.trackrealties.core.database - INFO - Database connection pool initialized
2025-07-21 15:39:43,111 - src.trackrealties.core.database - INFO - Database connection successful.
2025-07-21 15:39:43,112 - src.trackrealties.core.graph - INFO - Neo4j driver initialized.
2025-07-21 15:39:43,112 - src.trackrealties.core.graph - INFO - Testing Neo4j connection...
2025-07-21 15:39:45,568 - src.trackrealties.core.graph - INFO - Neo4j connection test successful.
2025-07-21 15:39:45,568 - src.trackrealties.api.main - INFO - TrackRealties AI API startup complete.
2025-07-21 15:42:25,735 - src.trackrealties.api.main - INFO - Shutting down TrackRealties AI API...
2025-07-21 15:42:26,002 - src.trackrealties.core.database - INFO - Database connection pool closed
2025-07-21 15:42:26,183 - src.trackrealties.core.graph - INFO - Neo4j driver closed.
2025-07-21 15:42:26,183 - src.trackrealties.api.main - INFO - Connections closed.
2025-07-21 15:42:29,493 - src.trackrealties.api.main - INFO - Starting up TrackRealties AI API...
2025-07-21 15:42:32,885 - src.trackrealties.core.database - INFO - Database connection pool initialized
2025-07-21 15:42:33,796 - src.trackrealties.core.database - INFO - Database connection successful.
2025-07-21 15:42:33,797 - src.trackrealties.core.graph - INFO - Neo4j driver initialized.
2025-07-21 15:42:33,797 - src.trackrealties.core.graph - INFO - Testing Neo4j connection...
2025-07-21 15:42:36,976 - src.trackrealties.core.graph - INFO - Neo4j connection test successful.
2025-07-21 15:42:36,976 - src.trackrealties.api.main - INFO - TrackRealties AI API startup complete.
2025-07-21 15:43:04,898 - src.trackrealties.api.main - INFO - Shutting down TrackRealties AI API...
2025-07-21 15:43:05,134 - src.trackrealties.core.database - INFO - Database connection pool closed
2025-07-21 15:43:05,278 - src.trackrealties.core.graph - INFO - Neo4j driver closed.
2025-07-21 15:43:05,278 - src.trackrealties.api.main - INFO - Connections closed.
2025-07-21 15:43:10,389 - src.trackrealties.api.main - INFO - Starting up TrackRealties AI API...
2025-07-21 15:43:13,530 - src.trackrealties.core.database - INFO - Database connection pool initialized
2025-07-21 15:43:14,244 - src.trackrealties.core.database - INFO - Database connection successful.
2025-07-21 15:43:14,244 - src.trackrealties.core.graph - INFO - Neo4j driver initialized.
2025-07-21 15:43:14,245 - src.trackrealties.core.graph - INFO - Testing Neo4j connection...
2025-07-21 15:43:16,918 - src.trackrealties.core.graph - INFO - Neo4j connection test successful.
2025-07-21 15:43:16,918 - src.trackrealties.api.main - INFO - TrackRealties AI API startup complete.
2025-07-21 15:43:49,537 - src.trackrealties.agents.context - INFO - Initialized ContextManager
2025-07-21 15:43:50,168 - src.trackrealties.agents.context - INFO - Created new context for session 17915019-c2dc-41c0-ba4d-45899ab6eda3
2025-07-21 15:43:50,168 - src.trackrealties.rag.entity_extractor - INFO - Entity extractor initialized.
2025-07-21 15:43:50,168 - src.trackrealties.rag.entity_extractor - INFO - Extracting entities from: What is the median price and inventory count in Dallas, TX?
2025-07-21 15:43:50,169 - src.trackrealties.rag.pipeline - INFO - Extracted entities: [{'name': 'Dallas, TX', 'type': 'LOCATION'}]
2025-07-21 15:43:50,169 - src.trackrealties.rag.pipeline - INFO - Search filters: {}
2025-07-21 15:43:50,589 - src.trackrealties.rag.embedders - INFO - Initialized OpenAI embedder with model: text-embedding-3-small
2025-07-21 15:43:50,589 - src.trackrealties.rag.search - INFO - Vector search initialized
2025-07-21 15:43:50,590 - src.trackrealties.core.graph - INFO - Neo4j driver initialized.
2025-07-21 15:43:50,590 - src.trackrealties.rag.entity_extractor - INFO - Entity extractor initialized.
2025-07-21 15:43:50,590 - src.trackrealties.rag.search - INFO - Graph search initialized
2025-07-21 15:43:50,590 - src.trackrealties.rag.search - INFO - Hybrid search initialized
2025-07-21 15:43:50,886 - src.trackrealties.rag.entity_extractor - INFO - Extracting entities from: What is the median price and inventory count in Dallas, TX?
2025-07-21 15:43:51,599 - httpx - INFO - HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2025-07-21 15:43:54,547 - src.trackrealties.rag.search - INFO - Hybrid search for: What is the median price and inventory count in Dallas, TX?
2025-07-21 15:43:54,547 - src.trackrealties.rag.pipeline - INFO - Search results: []
2025-07-21 15:43:54,547 - src.trackrealties.rag.validation - INFO - Validating response
2025-07-21 15:43:54,548 - src.trackrealties.rag.validation - INFO - Detecting hallucinations in response
2025-07-21 15:44:09,079 - src.trackrealties.api.main - INFO - Shutting down TrackRealties AI API...
2025-07-21 15:44:09,317 - src.trackrealties.core.database - INFO - Database connection pool closed
2025-07-21 15:44:09,613 - src.trackrealties.core.graph - INFO - Neo4j driver closed.
2025-07-21 15:44:09,613 - src.trackrealties.api.main - INFO - Connections closed.
2025-07-21 15:44:13,219 - src.trackrealties.api.main - INFO - Starting up TrackRealties AI API...
2025-07-21 15:44:16,485 - src.trackrealties.core.database - INFO - Database connection pool initialized
2025-07-21 15:44:17,146 - src.trackrealties.core.database - INFO - Database connection successful.
2025-07-21 15:44:17,146 - src.trackrealties.core.graph - INFO - Neo4j driver initialized.
2025-07-21 15:44:17,146 - src.trackrealties.core.graph - INFO - Testing Neo4j connection...
2025-07-21 15:44:19,371 - src.trackrealties.core.graph - INFO - Neo4j connection test successful.
2025-07-21 15:44:19,371 - src.trackrealties.api.main - INFO - TrackRealties AI API startup complete.
2025-07-21 15:44:41,936 - src.trackrealties.api.main - INFO - Shutting down TrackRealties AI API...
2025-07-21 15:44:42,543 - src.trackrealties.core.database - INFO - Database connection pool closed
2025-07-21 15:44:42,689 - src.trackrealties.core.graph - INFO - Neo4j driver closed.
2025-07-21 15:44:42,690 - src.trackrealties.api.main - INFO - Connections closed.
2025-07-21 15:44:46,030 - src.trackrealties.api.main - INFO - Starting up TrackRealties AI API...
2025-07-21 15:44:48,839 - src.trackrealties.core.database - INFO - Database connection pool initialized
2025-07-21 15:44:49,503 - src.trackrealties.core.database - INFO - Database connection successful.
2025-07-21 15:44:49,503 - src.trackrealties.core.graph - INFO - Neo4j driver initialized.
2025-07-21 15:44:49,504 - src.trackrealties.core.graph - INFO - Testing Neo4j connection...
2025-07-21 15:44:51,702 - src.trackrealties.core.graph - INFO - Neo4j connection test successful.
2025-07-21 15:44:51,702 - src.trackrealties.api.main - INFO - TrackRealties AI API startup complete.
2025-07-21 15:45:03,384 - src.trackrealties.agents.context - INFO - Initialized ContextManager
2025-07-21 15:45:04,013 - src.trackrealties.agents.context - INFO - Created new context for session 09058f71-9d16-45be-9ba5-1370b95f539d
2025-07-21 15:45:04,014 - src.trackrealties.rag.entity_extractor - INFO - Entity extractor initialized.
2025-07-21 15:45:04,014 - src.trackrealties.rag.entity_extractor - INFO - Extracting entities from: What is the median price and inventory count in Dallas, TX?
2025-07-21 15:45:04,015 - src.trackrealties.rag.pipeline - INFO - Extracted entities: [{'name': 'Dallas, TX', 'type': 'LOCATION'}]
2025-07-21 15:45:04,015 - src.trackrealties.rag.pipeline - INFO - Search filters: {}
2025-07-21 15:45:04,444 - src.trackrealties.rag.embedders - INFO - Initialized OpenAI embedder with model: text-embedding-3-small
2025-07-21 15:45:04,444 - src.trackrealties.rag.search - INFO - Vector search initialized
2025-07-21 15:45:04,445 - src.trackrealties.core.graph - INFO - Neo4j driver initialized.
2025-07-21 15:45:04,445 - src.trackrealties.rag.entity_extractor - INFO - Entity extractor initialized.
2025-07-21 15:45:04,446 - src.trackrealties.rag.search - INFO - Graph search initialized
2025-07-21 15:45:04,446 - src.trackrealties.rag.search - INFO - Hybrid search initialized
2025-07-21 15:45:04,750 - src.trackrealties.rag.entity_extractor - INFO - Extracting entities from: What is the median price and inventory count in Dallas, TX?
2025-07-21 15:45:06,845 - httpx - INFO - HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2025-07-21 15:45:09,696 - src.trackrealties.rag.search - INFO - Hybrid search for: What is the median price and inventory count in Dallas, TX?
